course,branch,category,cutoff_rank
ENGG,CS Computers,3AH,56285
ENGG,EC Electronics,3AH,08569
ENGG,IE Info.Science,3AH,68603
ENGG,Bus Sys.,3AH,40664
ENGG,Engg,3AH,00421
ENGG,CH Chemical,3AH,66365
ENGG,Intelligence,3AH,86255
ENGG,Data Sc.,3AH,61775
ENGG,Engg,3AH,48374
ENGG,CS Computers,3AH,21863
ENGG,Intelligence,3AH,71996
ENGG,Intel.),3AH,65574
ENGG,CS Computers,3AH,49284
ENGG,Data Sc.,3AH,70395
ENGG,EC Electronics,3AH,76639
ENGG,EE Electrical,3AH,37862
ENGG,ME Mechanical,3AH,60688
ENGG,CS Computers,3AH,03371
ENGG,EC Electronics,3AH,46386
ENGG,CE Civil,3AH,39143
ENGG,ME Mechanical,3AH,15723
ENGG,Security,3AH,06613
ENGG,EC Electronics,3AH,88809
ENGG,Comm. Engg.,3AH,89407
ENGG,EC Electronics,3AH,08990
ENGG,CE Civil,3AH,95174
ENGG,Data Sc.,3AH,52213
ENGG,"IC CS-IoT, CyberSecurity",3AH,75753
ENGG,Data Sc.,3AH,18536
ENGG,EC Electronics,3AH,64820
ENGG,EE Electrical,3AH,44496
ENGG,EE Electrical,3AH,03408
ENGG,EE Electrical,3AH,86197
ENGG,IE Info.Science,3AH,28954
ENGG,Data Sc.,3AH,67972
ENGG,Intelligence,3AH,13144
ENGG,CE Civil,3AH,10524
ENGG,EE Electrical,3AH,3871
ENGG,IE Info.Science,3AH,17483
ENGG,"CA CS (AI, MachineLearning)",3AH,55343
ENGG,CS Computers,3AH,84431
ENGG,Intelligence,3AH,83218
ENGG,Intelligence,3AH,86978
ENGG,Data Sc.,3AH,25181
ENGG,EC Electronics,3AH,68317
ENGG,CS Computers,3AH,15821
ENGG,EC Electronics,3AH,26538
ENGG,Bus Sys.,3AH,50164
ENGG,CS Computers,3AH,11007
ENGG,EC Electronics,3AH,16460
ENGG,BB B Tech in EC,3AH,15691
ENGG,BJ B Tech in EE,3AH,56484
ENGG,BW B Tech in CS,3AH,01210
ENGG,"AD ArtificialIntel, Data Sc",3AH,64886
ENGG,IE Info.Science,3AH,179665
ENGG,BW B Tech in CS,3AH,7641
ENGG,Intelligence,3AH,56013
ENGG,"AD ArtificialIntel, Data Sc",3AH,19262
ENGG,EE Electrical,3AH,73232
ENGG,EE Electrical,3AH,0449
ENGG,"IC CS-IoT, CyberSecurity",3AH,0007
ENGG,EC Electronics,3AH,02937
ENGG,CS Computers,3AH,76471
ENGG,Intelligence,3AH,87248
ENGG,EC Electronics,3AH,19142
ENGG,"MM Mechanical,Smart Manf.",3AH,68720
ENGG,Data Sc.,3AH,24359
ENGG,IE Info.Science,3AH,69101
ENGG,ME Mechanical,3AH,48920
ENGG,CE Civil,3AH,91209
ENGG,CS Computers,3AH,77738
ENGG,EC Electronics,3AH,45679
ENGG,CE Civil,3AH,270610
ENGG,CS Computers,3AH,114712
ENGG,EC Electronics,3AH,165737
ENGG,CE Civil,3AH,182001
ENGG,"IC CS-IoT, CyberSecurity",3AH,09321
ENGG,"IC CS-IoT, CyberSecurity",3AH,09452
ENGG,COMPUT,3AH,26006
ENGG,Data Sc.,3AH,69484
ENGG,"AD ArtificialIntel, Data Sc",3AH,48219
ENGG,CS Computers,3AH,32212
ENGG,EC Electronics,3AH,44221
ENGG,EC Electronics,3AH,92169
ENGG,CS Computers,3AH,5969
ENGG,BB B Tech in EC,3AH,5876
ENGG,BH B Tech in AI,3AH,1845
ENGG,BJ B Tech in EE,3AH,5400
ENGG,BW B Tech in CS,3AH,91434
ENGG,RI Robotics and AI,3AH,06236
ENGG,"AD ArtificialIntel, Data Sc",3AH,44449
ENGG,Intelligence,3AH,01628
ENGG,Security,3AH,25429
ENGG,CS Computers,3AH,60628
ENGG,CS Computers,3AH,21332
ENGG,IN.TCH.DAT.ANAL,3AH,69175
ENGG,B.Tech(Agri.Engg),3AH,2416
ENGG,CN B Tech in IB,3AH,30187
ENGG,BL B Tech in AS,3AH,90153
ENGG,BU B Tech in CI,3AH,57483
ENGG,BW B Tech in CS,3AH,46601
ENGG,CZ B Tech in LC,3AH,74867
ENGG,BL B Tech in AS,3AH,82442
ENGG,BW B Tech in CS,3AH,30539
ENGG,EE Electrical,3AH,38565
ENGG,Design),3AH,13287
ENGG,CW B Tech in IT,3AH,57726
ENGG,EC Electronics,3AH,77834
ENGG,CE Civil,3AH,7265
ENGG,CS Computers,3AH,94081
ENGG,EC Electronics,3AH,2212
ENGG,EE Electrical,3AH,9581
ENGG,CS Computers,3AH,0376
ENGG,EC Electronics,3AH,7011
ENGG,EE Electrical,3AH,0805
ENGG,EC Electronics,3AH,0584
ENGG,BG B Tech in AD,3AH,80651
ENGG,BW B Tech in CS,3AH,13703
ENGG,DL B.TECH IN CS,3AH,78229
ENGG,BG B Tech in AD,3AH,121408
ENGG,CS Computers,3AH,110183
ENGG,omputer,3AH,124482
ENGG,BB B Tech in EC,3AH,104653
ENGG,"AD Artificialntel, Data Sc",3AH,95836
ENGG,CE Civil,3AH,174869
ENGG,CS Computers,3AH,96594
ENGG,EC Electronics,3AH,161084
ENGG,IE Info.Science,3AH,10228
ENGG,IE Info.Science,3AH,37053
ENGG,CS Computers,3AH,23350
ENGG,EC Electronics,3AH,24783
ENGG,EE Electrical,3AH,60886
ENGG,PHARM. ENGG.,3AH,89710
ENGG,BB B Tech in EC,3AH,85517
ENGG,Automation,3AH,12945
ENGG,Data Sc.,3AKH,20207
ENGG,CS Computers,3AKH,27508
ENGG,CS Computers,3AKH,112214
ENGG,CS Computers,3AKH,29265
ENGG,IE Info.Science,3AKH,36158
ENGG,Data Sc.,3AKH,84059
ENGG,Mgmt.,3ARH,16445
ENGG,CS Computers,3ARH,03070
ENGG,EC Electronics,3ARH,17347
ENGG,EC Electronics,3ARH,156972
ENGG,EC Electronics,3ARH,05120
ENGG,EC Electronics,3ARH,80601
ENGG,EE Electrical,3ARH,06621
ENGG,CS Computers,3ARH,99134
ENGG,and Design,3ARH,58903
ENGG,IE Info.Science,3ARH,64715
ENGG,Intel.),3ARH,95317
ENGG,EE Electrical,3ARH,56714
ENGG,EC Electronics,3ARH,18338
ENGG,CS Computers,3ARH,68891
ENGG,CS Computers,3ARH,97787
ENGG,EC Electronics,3ARH,32624
ENGG,IE Info.Science,3ARH,09335
ENGG,CS Computers,3ARH,03185
ENGG,CS Computers,3ARH,71013
ENGG,AM B Tech in AM,3ARH,19166
ENGG,Intelligence,3ARH,33592
ENGG,CS Computers,3ARH,74976
ENGG,CS Computers,3ARH,09170
ENGG,CE Civil,3ARH,06057
ENGG,CS Computers,3ARH,07795
ENGG,CS Computers,3ARH,43556
ENGG,CS Computers,3ARH,41914
ENGG,CS Computers,3ARH,42778
ENGG,BB B Tech in EC,3ARH,62391
ENGG,CS Computers,3ARH,24215
ENGG,CS Computers,3ARH,38075
ENGG,nd Design,3ARH,113242
ENGG,BG B Tech in AD,3ARH,142433
ENGG,CS Computers,3ARH,100140
ENGG,CS Computers,3ARH,138264
ENGG,"CA CS (AI, Machineearning)",3ARH,109823
ENGG,EC Electronics,3ARH,176301
ENGG,CS Computers,3ARH,06557
ENGG,EC Electronics,3BH,8524
ENGG,ME Mechanical,3BH,59160
ENGG,CE Civil,3BH,05861
ENGG,CE Civil,3BH,53382
ENGG,EC Electronics,3BH,22013
ENGG,ME Mechanical,3BH,94068
ENGG,CE Civil,3BH,23586
ENGG,CS Computers,3BH,923
ENGG,"AD ArtificialIntel, Data Sc",3BH,4430
ENGG,Telecommn. Engg.,3BH,7607
ENGG,BT Bio Technology,3BH,38379
ENGG,EC Electronics,3BH,10811
ENGG,"IC CS-IoT, CyberSecurity",3BH,9103
ENGG,Data Sc.,3BH,9652
ENGG,IE Info.Science,3BH,9849
ENGG,AM B Tech in AM,3BH,3062
ENGG,BW B Tech in CS,3BH,2295
ENGG,CE Civil,3BH,12687
ENGG,Intelligence,3BH,15007
ENGG,RI Robotics and AI,3BH,31380
ENGG,RI Robotics and AI,3BH,14909
ENGG,CE Civil,3BH,87241
ENGG,"CA CS (AI, MachineLearning)",3BH,19974
ENGG,ME Mechanical,3BH,18622
ENGG,"AD ArtificialIntel, Data Sc",3BH,12558
ENGG,BT Bio Technology,3BH,58328
ENGG,Telecommn. Engg.,3BH,05646
ENGG,CE Civil,3BH,47312
ENGG,IP Ind.Prodn.,3BH,38981
ENGG,ME Mechanical,3BH,52897
ENGG,ME Mechanical,3BH,88177
ENGG,ME Mechanical,3BH,79117
ENGG,EE Electrical,3BH,40476
ENGG,CH Chemical,3BH,36091
ENGG,IE Info.Science,3BH,24304
ENGG,EC Electronics,3BH,73599
ENGG,CE Civil,3BH,31474
ENGG,EC Electronics,3BH,55985
ENGG,EE Electrical,3BH,83772
ENGG,IP Ind.Prodn.,3BH,15278
ENGG,ME Mechanical,3BH,75313
ENGG,CE Civil,3BH,34918
ENGG,CS Computers,3BH,10503
ENGG,EC Electronics,3BH,97245
ENGG,Intelligence,3BH,77348
ENGG,"CA CS (AI, MachineLearning)",3BH,91738
ENGG,CE Civil,3BH,91554
ENGG,CS Computers,3BH,62364
ENGG,EC Electronics,3BH,06155
ENGG,IE Info.Science,3BH,02291
ENGG,ME Mechanical,3BH,57512
ENGG,"CA CS (AI, MachineLearning)",3BH,94418
ENGG,CE Civil,3BH,08076
ENGG,CS Computers,3BH,62278
ENGG,Security,3BH,10750
ENGG,Data Sc.,3BH,12946
ENGG,EC Electronics,3BH,19143
ENGG,"CA CS (AI, MachineLearning)",3BH,93642
ENGG,CE Civil,3BH,03634
ENGG,CS Computers,3BH,75079
ENGG,Data Sc.,3BH,00249
ENGG,EC Electronics,3BH,13443
ENGG,EE Electrical,3BH,59590
ENGG,IE Info.Science,3BH,13828
ENGG,CE Civil,3BH,05686
ENGG,CS Computers,3BH,88803
ENGG,EC Electronics,3BH,28163
ENGG,IE Info.Science,3BH,48950
ENGG,CS Computers,3BH,4145
ENGG,EC Electronics,3BH,5689
ENGG,Intelligence,3BH,37449
ENGG,"IC CS-IoT, CyberSecurity",3BH,05082
ENGG,IE Info.Science,3BH,5438
ENGG,IE Info.Science,3BH,47002
ENGG,Intelligence,3BH,59383
ENGG,and Design,3BH,77852
ENGG,CE Civil,3BH,62970
ENGG,CS Computers,3BH,45460
ENGG,EC Electronics,3BH,84722
ENGG,IE Info.Science,3BH,63786
ENGG,EC Electronics,3BH,26613
ENGG,EE Electrical,3BH,64789
ENGG,CH Chemical,3BH,11546
ENGG,CS Computers,3BH,32591
ENGG,IE Info.Science,3BH,49101
ENGG,Telecommn. Engg.,3BH,55849
ENGG,EE Electrical,3BH,15564
ENGG,"CA CS (AI, MachineLearning)",3BH,26384
ENGG,CS Computers,3BH,22988
ENGG,Intelligence,3BH,63374
ENGG,CE Civil,3BH,68407
ENGG,Intel.),3BH,61710
ENGG,CS Computers,3BH,39001
ENGG,Data Sc.,3BH,70197
ENGG,EC Electronics,3BH,74415
ENGG,EE Electrical,3BH,18610
ENGG,ME Mechanical,3BH,39050
ENGG,"CA CS (AI, MachineLearning)",3BH,19438
ENGG,CS Computers,3BH,96477
ENGG,EC Electronics,3BH,31381
ENGG,EE Electrical,3BH,65609
ENGG,MT Mechatronics,3BH,78975
ENGG,IE Info.Science,3BH,26109
ENGG,MT Mechatronics,3BH,57995
ENGG,IE Info.Science,3BH,94136
ENGG,EC Electronics,3BH,26436
ENGG,CS Computers,3BH,55050
ENGG,"IC CS-IoT, CyberSecurity",3BH,92064
ENGG,EC Electronics,3BH,80658
ENGG,Intelligence,3BH,44372
ENGG,Data Sc.,3BH,64675
ENGG,CS Computers,3BH,85162
ENGG,EC Electronics,3BH,31337
ENGG,ZC CSC,3BH,30523
ENGG,Intelligence,3BH,00566
ENGG,CS Computers,3BH,40211
ENGG,EC Electronics,3BH,55968
ENGG,CS Computers,3BH,42781
ENGG,IE Info.Science,3BH,20000
ENGG,CS Computers,3BH,32946
ENGG,IE Info.Science,3BH,46834
ENGG,CS Computers,3BH,15416
ENGG,EC Electronics,3BH,86327
ENGG,IE Info.Science,3BH,02644
ENGG,CS Computers,3BH,39916
ENGG,CS Computers,3BH,26349
ENGG,EC Electronics,3BH,36392
ENGG,CE Civil,3BH,22023
ENGG,CS Computers,3BH,10901
ENGG,EC Electronics,3BH,16017
ENGG,Computer,3BH,04865
ENGG,"IC CS-IoT, CyberSecurity",3BH,73094
ENGG,Intelligence,3BH,18869
ENGG,"CA CS (AI, MachineLearning)",3BH,55719
ENGG,CS Computers,3BH,76509
ENGG,Data Sc.,3BH,57761
ENGG,CS Computers,3BH,83510
ENGG,Data Sc.,3BH,85600
ENGG,Intelligence,3BH,80166
ENGG,CS Computers,3BH,79210
ENGG,CS Computers,3BH,39726
ENGG,IE Info.Science,3BH,27694
ENGG,Security,3BH,11835
ENGG,CS Computers,3BH,14251
ENGG,Security,3BH,17962
ENGG,CE Civil,3BH,32290
ENGG,ME Mechanical,3BH,60323
ENGG,and Design,3BH,55415
ENGG,Intelligence,3BH,11987
ENGG,CS Computers,3BH,10377
ENGG,CE Civil,3BH,95731
ENGG,BB B Tech in EC,3BH,71977
ENGG,BJ B Tech in EE,3BH,05836
ENGG,BP B Tech in CE,3BH,79391
ENGG,BW B Tech in CS,3BH,48597
ENGG,DB B Tech in ME,3BH,83031
ENGG,CE Civil,3BH,91854
ENGG,"AD ArtificialIntel, Data Sc",3BH,01836
ENGG,"CA CS (AI, MachineLearning)",3BH,38409
ENGG,EE Electrical,3BH,61540
ENGG,Intelligence,3BH,14932
ENGG,CE Civil,3BH,13577
ENGG,BW B Tech in CS,3BH,7283
ENGG,IE Info.Science,3BH,23136
ENGG,IE Info.Science,3BH,84636
ENGG,"IC CS-IoT, CyberSecurity",3BH,57596
ENGG,AE Aeronaut.Engg,3BH,31721
ENGG,EC Electronics,3BH,89946
ENGG,"IC CS-IoT, CyberSecurity",3BH,97309
ENGG,IE Info.Science,3BH,40213
ENGG,CE Civil,3BH,10059
ENGG,"CA CS (AI, MachineLearning)",3BH,54374
ENGG,"AD ArtificialIntel, Data Sc",3BH,78245
ENGG,CE Civil,3BH,44176
ENGG,EC Electronics,3BH,96419
ENGG,CS Computers,3BH,45857
ENGG,EC Electronics,3BH,01391
ENGG,"MM Mechanical,Smart Manf.",3BH,64613
ENGG,Engineering,3BH,09180
ENGG,"CA CS (AI, MachineLearning)",3BH,50696
ENGG,ME Mechanical,3BH,07397
ENGG,CE Civil,3BH,85330
ENGG,CS Computers,3BH,76406
ENGG,EC Electronics,3BH,14771
ENGG,ME Mechanical,3BH,23342
ENGG,CS Computers,3BH,75994
ENGG,CE Civil,3BH,10601
ENGG,CS Computers,3BH,85134
ENGG,EC Electronics,3BH,32337
ENGG,CS Computers,3BH,24674
ENGG,ME Mechanical,3BH,57445
ENGG,and Design,3BH,21829
ENGG,Intelligence,3BH,78768
ENGG,CE Civil,3BH,24529
ENGG,IE Info.Science,3BH,62934
ENGG,Bus Sys.,3BH,41959
ENGG,CE Civil,3BH,32279
ENGG,CS Computers,3BH,03659
ENGG,EC Electronics,3BH,39037
ENGG,EE Electrical,3BH,61815
ENGG,EE Electrical,3BH,91053
ENGG,IE Info.Science,3BH,11894
ENGG,EC Electronics,3BH,48700
ENGG,"AD ArtificialIntel, Data Sc",3BH,13978
ENGG,CS Computers,3BH,65596
ENGG,"CA CS (AI, MachineLearning)",3BH,02971
ENGG,Intelligence,3BH,23336
ENGG,Engineering,3BH,32928
ENGG,EC Electronics,3BH,32667
ENGG,CS Computers,3BH,46552
ENGG,CS Computers,3BH,36552
ENGG,EC Electronics,3BH,78869
ENGG,BB B Tech in EC,3BH,11805
ENGG,BH B Tech in AI,3BH,80737
ENGG,BJ B Tech in EE,3BH,25623
ENGG,BW B Tech in CS,3BH,68494
ENGG,"CA CS (AI, MachineLearning)",3BH,98232
ENGG,EE Electrical,3BH,74056
ENGG,"AD ArtificialIntel, Data Sc",3BH,74850
ENGG,Engineering,3BH,96993
ENGG,"CA CS (AI, MachineLearning)",3BH,75043
ENGG,Intelligence,3BH,14917
ENGG,IE Info.Science,3BH,76340
ENGG,CS Computers,3BH,81036
ENGG,CS Computers,3BH,21367
ENGG,EE Electrical,3BH,42600
ENGG,CS Computers,3BH,06373
ENGG,EC Electronics,3BH,27153
ENGG,EE Electrical,3BH,67021
ENGG,Intelligence,3BH,01867
ENGG,CS Computers,3BH,95948
ENGG,EE Electrical,3BH,42309
ENGG,BB B Tech in EC,3BH,57097
ENGG,BW B Tech in CS,3BH,44231
ENGG,ME Mechanical,3BH,90258
ENGG,BJ B Tech in EE,3BH,46194
ENGG,BW B Tech in CS,3BH,20014
ENGG,DJ B Tech in RO,3BH,48473
ENGG,BJ B Tech in EE,3BH,82224
ENGG,BW B Tech in CS,3BH,46940
ENGG,DE B Tech in PE,3BH,12486
ENGG,IE Info.Science,3BH,24137
ENGG,AM B Tech in AM,3BH,31535
ENGG,BW B Tech in CS,3BH,28621
ENGG,CS Computers,3BH,9001
ENGG,EC Electronics,3BH,15719
ENGG,ME Mechanical,3BH,211636
ENGG,"CA CS (AI, Machineearning)",3BH,102163
ENGG,RI Robotics and AI,3BH,72933
ENGG,BW B Tech in CS,3BH,42700
ENGG,ME Mechanical,3BH,239161
ENGG,CE Civil,3BH,22600
ENGG,CS Computers,3BH,78732
ENGG,EC Electronics,3BH,34987
ENGG,EE Electrical,3BH,69109
ENGG,ME Mechanical,3BH,70055
ENGG,CE Civil,3BH,47210
ENGG,CS Computers,3BH,99235
ENGG,EC Electronics,3BH,48454
ENGG,EE Electrical,3BH,83451
ENGG,EE Electrical,3BH,44875
ENGG,BW B Tech in CS,3BH,98923
ENGG,BW B Tech in CS,3BH,42315
ENGG,obotic Engg,3BH,42519
ENGG,BW B Tech in CS,3BH,12562
ENGG,ZC CSC,3BH,86608
ENGG,BG B Tech in AD,3BH,94869
ENGG,CS Computers,3BH,67889
ENGG,omputer,3BH,12244
ENGG,CS Computers,3BH,40627
ENGG,"AD Artificialntel, Data Sc",3BH,82677
ENGG,CE Civil,3BH,34156
ENGG,CS Computers,3BH,66645
ENGG,EC Electronics,3BH,14889
ENGG,"CA CS (AI, Machineearning)",3BH,95875
ENGG,omputer,3BH,24610
ENGG,CS Computers,3BH,22550
ENGG,EC Electronics,3BH,32375
ENGG,EE Electrical,3BH,62561
ENGG,PHARM. ENGG.,3BH,96325
ENGG,BW B Tech in CS,3BH,76078
ENGG,CE Civil,3BH,48571
ENGG,LD B Tech in DS,3BH,85488
ENGG,ME Mechanical,3BKH,85757
ENGG,IP Ind.Prodn.,3BKH,48940
ENGG,EC Electronics,3BKH,15582
ENGG,CE Civil,3BKH,34589
ENGG,"CA CS (AI, MachineLearning)",3BKH,34968
ENGG,CE Civil,3BKH,11844
ENGG,CS Computers,3BKH,45050
ENGG,CE Civil,3BKH,4447
ENGG,Intelligence,3BKH,80246
ENGG,COMP.SCI. DESI.,3BKH,15239
ENGG,"AD ArtificialIntel, Data Sc",3BKH,41713
ENGG,CS Computers,3BKH,58799
ENGG,CS Computers,3BKH,58899
ENGG,AE Aeronaut.Engg,3BKH,69011
ENGG,"AD ArtificialIntel, Data Sc",3BKH,25242
ENGG,Intelligence,3BKH,09709
ENGG,CE Civil,3BKH,42243
ENGG,CE Civil,3BKH,51627
ENGG,DI B Tech in RE,3BKH,73412
ENGG,CS Computers,3BKH,34864
ENGG,BW B Tech in CS,3BKH,97357
ENGG,CS Computers,3BRH,7437
ENGG,CS Computers,3BRH,13623
ENGG,"CA CS (AI, MachineLearning)",3BRH,3379
ENGG,Mgmt.,3BRH,95393
ENGG,EE Electrical,3BRH,35937
ENGG,EC Electronics,3BRH,23094
ENGG,AM B Tech in AM,3BRH,7524
ENGG,EE Electrical,3BRH,66004
ENGG,CS Computers,3BRH,01644
ENGG,CE Civil,3BRH,44053
ENGG,ME Mechanical,3BRH,70355
ENGG,CS Computers,3BRH,45780
ENGG,Intelligence,3BRH,83144
ENGG,CS Computers,3BRH,75059
ENGG,"CA CS (AI, MachineLearning)",3BRH,99240
ENGG,EE Electrical,3BRH,7950
ENGG,"AD ArtificialIntel, Data Sc",3BRH,5819
ENGG,Bus Sys.,3BRH,71949
ENGG,CS Computers,3BRH,49012
ENGG,EC Electronics,3BRH,95570
ENGG,IE Info.Science,3BRH,24621
ENGG,Data Sc.,3BRH,51417
ENGG,CS Computers,3BRH,52005
ENGG,EC Electronics,3BRH,87684
ENGG,CS Computers,3BRH,68460
ENGG,ZC CSC,3BRH,54143
ENGG,Intelligence,3BRH,54990
ENGG,EC Electronics,3BRH,96005
ENGG,EC Electronics,3BRH,26730
ENGG,CS Computers,3BRH,96119
ENGG,Data Sc.,3BRH,19595
ENGG,Intelligence,3BRH,29795
ENGG,Intelligence,3BRH,19592
ENGG,BW B Tech in CS,3BRH,72319
ENGG,Intelligence,3BRH,1022
ENGG,Intelligence,3BRH,05005
ENGG,CE Civil,3BRH,81681
ENGG,CE Civil,3BRH,94203
ENGG,EC Electronics,3BRH,46752
ENGG,CS Computers,3BRH,25555
ENGG,CS Computers,3BRH,50432
ENGG,BW B Tech in CS,3BRH,80950
ENGG,EC Electronics,3BRH,07416
ENGG,Intelligence,3BRH,79323
ENGG,EC Electronics,3BRH,37015
ENGG,EC Electronics,3BRH,45620
ENGG,BG B Tech in AD,3BRH,32983
ENGG,DB B Tech in ME,3BRH,14903
ENGG,EC Electronics,3BRH,6636
ENGG,BX B Tech in CY,3BRH,46847
ENGG,CE Civil,3BRH,55042
ENGG,EC Electronics,3BRH,49624
ENGG,CS Computers,3BRH,73937
ENGG,"AD Artificialntel, Data Sc",3BRH,96355
ENGG,CS Computers,3BRH,38358
ENGG,CU B Tech in IS,3BRH,88611
ENGG,Intelligence,GMH,6057
ENGG,AR Architecture,GMH,359
ENGG,CE Civil,GMH,52302
ENGG,CS Computers,GMH,4311
ENGG,EC Electronics,GMH,8166
ENGG,EE Electrical,GMH,23739
ENGG,IE Info.Science,GMH,5874
ENGG,ME Mechanical,GMH,50101
ENGG,CE Civil,GMH,91027
ENGG,CS Computers,GMH,16632
ENGG,EC Electronics,GMH,30315
ENGG,ST Silk Tech.,GMH,12645
ENGG,TX Textiles,GMH,15119
ENGG,CE Civil,GMH,33427
ENGG,EC Electronics,GMH,2771
ENGG,EE Electrical,GMH,8993
ENGG,Mgmt.,GMH,28305
ENGG,ME Mechanical,GMH,23762
ENGG,CE Civil,GMH,10429
ENGG,CS Computers,GMH,10083
ENGG,EC Electronics,GMH,21137
ENGG,EE Electrical,GMH,34729
ENGG,Engg,GMH,52363
ENGG,Telecommn. Engg.,GMH,42847
ENGG,Mgmt.,GMH,79906
ENGG,ME Mechanical,GMH,92262
ENGG,"CA CS (AI, MachineLearning)",GMH,1096
ENGG,CE Civil,GMH,16279
ENGG,CS Computers,GMH,554
ENGG,Security,GMH,1622
ENGG,Data Sc.,GMH,1516
ENGG,EC Electronics,GMH,1978
ENGG,EE Electrical,GMH,6649
ENGG,Telecommn. Engg.,GMH,6450
ENGG,IE Info.Science,GMH,930
ENGG,Mgmt.,GMH,19444
ENGG,ME Mechanical,GMH,8692
ENGG,"AD ArtificialIntel, Data Sc",GMH,3716
ENGG,BT Bio Technology,GMH,14575
ENGG,"CA CS (AI, MachineLearning)",GMH,2394
ENGG,CE Civil,GMH,36791
ENGG,CS Computers,GMH,1939
ENGG,Security,GMH,4161
ENGG,EC Electronics,GMH,4581
ENGG,EE Electrical,GMH,11916
ENGG,Engg,GMH,12369
ENGG,Telecommn. Engg.,GMH,7605
ENGG,IE Info.Science,GMH,3477
ENGG,Mgmt.,GMH,33289
ENGG,MD Med.Elect.,GMH,44544
ENGG,ME Mechanical,GMH,24726
ENGG,Engg.,GMH,8345
ENGG,AE Aeronaut.Engg,GMH,17477
ENGG,Intelligence,GMH,5215
ENGG,AU Automobile,GMH,85383
ENGG,BT Bio Technology,GMH,24493
ENGG,Bus Sys.,GMH,8381
ENGG,and Design,GMH,8759
ENGG,CE Civil,GMH,77251
ENGG,CH Chemical,GMH,49550
ENGG,CS Computers,GMH,4714
ENGG,Security,GMH,6566
ENGG,Data Sc.,GMH,4937
ENGG,EC Electronics,GMH,9456
ENGG,EE Electrical,GMH,22077
ENGG,Telecommn. Engg.,GMH,18724
ENGG,"IC CS-IoT, CyberSecurity",GMH,7088
ENGG,IE Info.Science,GMH,6372
ENGG,MD Med.Elect.,GMH,77352
ENGG,ME Mechanical,GMH,50571
ENGG,RI Robotics and AI,GMH,11120
ENGG,Intelligence,GMH,7404
ENGG,CE Civil,GMH,81792
ENGG,CS Computers,GMH,6662
ENGG,Data Sc.,GMH,8910
ENGG,EC Electronics,GMH,9938
ENGG,EE Electrical,GMH,26186
ENGG,Engg,GMH,41129
ENGG,Telecommn. Engg.,GMH,27624
ENGG,Design),GMH,25034
ENGG,"IC CS-IoT, CyberSecurity",GMH,11775
ENGG,IE Info.Science,GMH,7979
ENGG,ME Mechanical,GMH,61389
ENGG,AM B Tech in AM,GMH,2953
ENGG,AR Architecture,GMH,115
ENGG,BB B Tech in EC,GMH,4921
ENGG,BW B Tech in CS,GMH,1860
ENGG,DB B Tech in ME,GMH,15409
ENGG,AE Aeronaut.Engg,GMH,52282
ENGG,Intelligence,GMH,23947
ENGG,and Design,GMH,30529
ENGG,CS Computers,GMH,21838
ENGG,Data Sc.,GMH,26766
ENGG,EB EAT,GMH,40406
ENGG,EC Electronics,GMH,33978
ENGG,Design),GMH,42775
ENGG,IE Info.Science,GMH,26328
ENGG,OT Industrial IOT,GMH,93373
ENGG,Engg.,GMH,69176
ENGG,Intelligence,GMH,14113
ENGG,BT Bio Technology,GMH,34209
ENGG,CE Civil,GMH,99877
ENGG,CS Computers,GMH,13978
ENGG,Data Sc.,GMH,18274
ENGG,EC Electronics,GMH,19846
ENGG,EE Electrical,GMH,38399
ENGG,"IC CS-IoT, CyberSecurity",GMH,19429
ENGG,IE Info.Science,GMH,16373
ENGG,RI Robotics and AI,GMH,26832
ENGG,TC Telecommn.,GMH,59426
ENGG,Intelligence,GMH,86392
ENGG,CS Computers,GMH,89611
ENGG,Security,GMH,90011
ENGG,EC Electronics,GMH,10293
ENGG,"AD ArtificialIntel, Data Sc",GMH,50260
ENGG,"CA CS (AI, MachineLearning)",GMH,41947
ENGG,and Design,GMH,77435
ENGG,CE Civil,GMH,16067
ENGG,CS Computers,GMH,41366
ENGG,EC Electronics,GMH,69183
ENGG,IE Info.Science,GMH,47935
ENGG,Engg.,GMH,49179
ENGG,CS Computers,GMH,10151
ENGG,EC Electronics,GMH,12193
ENGG,EE Electrical,GMH,13842
ENGG,Engineering,GMH,14643
ENGG,"AD ArtificialIntel, Data Sc",GMH,11136
ENGG,BT Bio Technology,GMH,50131
ENGG,CE Civil,GMH,88860
ENGG,CH Chemical,GMH,61935
ENGG,CS Computers,GMH,7249
ENGG,EC Electronics,GMH,13534
ENGG,EE Electrical,GMH,27062
ENGG,Engg,GMH,39523
ENGG,Telecommn. Engg.,GMH,28197
ENGG,IE Info.Science,GMH,10153
ENGG,Mgmt.,GMH,92005
ENGG,ME Mechanical,GMH,78820
ENGG,Intelligence,GMH,41114
ENGG,CE Civil,GMH,17265
ENGG,CS Computers,GMH,42852
ENGG,Security,GMH,51152
ENGG,Data Sc.,GMH,56138
ENGG,EC Electronics,GMH,60881
ENGG,EE Electrical,GMH,87448
ENGG,Telecommn. Engg.,GMH,95924
ENGG,IE Info.Science,GMH,48277
ENGG,RI Robotics and AI,GMH,80752
ENGG,Intelligence,GMH,90436
ENGG,CE Civil,GMH,19021
ENGG,CS Computers,GMH,63204
ENGG,EC Electronics,GMH,99489
ENGG,ME Mechanical,GMH,19626
ENGG,CE Civil,GMH,55384
